time,beta_t,HR_t,VE_t,VE_lower,VE_upper
55.02512562814071,-1.8082700205182212,0.16393750013718675,83.60624998628133,72.86579563344523,93.22488259519889
55.77889447236181,-1.7989095670231179,0.16547923388990737,83.45207661100926,72.75091665003441,93.07088529505914
56.53266331658292,-1.7896747609978192,0.16701448045754205,83.2985519542458,72.60985893457845,92.93414148466005
57.286432160804026,-1.7805622738845686,0.1685433530950859,83.1456646904914,72.34193950765915,92.83861400856914
58.04020100502513,-1.771568907664871,0.17006596161894963,82.99340383810504,72.06491542735671,92.742497830163785
58.79396984924623,-1.7626915881215055,0.17158241255458018,82.84175874454198,71.94352696653367,92.65290783273355
59.54773869346734,-1.753927358529738,0.17309280927593637,82.69071907240637,71.88196324495212,92.47873803001335
60.301507537688444,-1.745273373745353,0.1745972521373651,82.5402747862635,71.71474039175507,92.32461331981753
61.05527638190955,-1.7367268946599137,0.17609583859838268,82.39041614016173,71.5101742433024,92.23804132347507
61.80904522613066,-1.7282852829962154,0.17758866334182571,82.24113366581743,71.38063184905599,92.10650210727036
62.56281407035176,-1.719945996419193,0.17907581838579953,82.09241816142004,71.25949959994287,91.86887140575531
63.31658291457287,-1.7117065839396104,0.1805573931898209,81.94426068101791,71.0442210543631,91.70408607064235
64.07035175879398,-1.7035646815897345,0.1820334747555226,81.79665252444775,70.8299315590522,91.49925164869279
64.82412060301507,-1.6955180083519217,0.18350414772225643,81.64958522777435,70.60177938115902,91.29895620526119
65.57788944723619,-1.6875643623225534,0.1849694944579124,81.50305055420877,70.31633149073983,91.10623564308
66.33165829145729,-1.6797016170951928,0.1864295951452436,81.35704048547564,70.0064121764884,90.82763042168324
67.0854271356784,-1.6719277183481016,0.18788452786396764,81.21154721360324,69.68232283183279,90.59771654713896
67.8391959798995,-1.6642406806223988,0.18933436866889863,81.06656313311014,69.37313229237874,90.42310530394377
68.59296482412061,-1.6566385842782467,0.19077919166433957,80.92208083356604,69.16705882509822,90.24772826248062
69.34673366834171,-1.649119572617368,0.19221906907495667,80.778093092504335,68.96734511106006,90.14922899411758
70.10050251256281,-1.6416818491611083,0.19365407131333803,80.6345928686662,68.76797428222898,89.93970627911057
70.85427135678393,-1.6343236750740768,0.19508426704442244,80.49157329555776,68.55809978733708,89.70110485174166
71.60804020100502,-1.6270433667240987,0.1965097232469797,80.34902767530203,68.22657923954378,89.4923820724231
72.36180904522614,-1.6198392933699326,0.19793050527230338,80.20694947276967,67.89200257260688,89.28166730530438
73.11557788944724,-1.612709874968799,0.19934667690027175,80.06533230997283,67.55742464619635,89.06896231332362
73.86934673366835,-1.6056535800963516,0.20075830039292014,79.92416996070799,67.22284547309204,88.89925927685353
74.62311557788945,-1.5986689239722387,0.2021654365456599,79.78345634543402,66.8882650658151,88.87876197233003
75.37688442211056,-1.591754466584883,0.2035681447362703,79.64318552637297,66.55368343663567,88.78480675213534
76.13065326633166,-1.584908810909571,0.20496648297177955,79.50335170282204,66.21910059758042,88.78781706365226
76.88442211055276,-1.5781306012143133,0.20636050793334917,79.36394920666508,65.90197167545529,88.68452469490012
77.63819095477388,-1.5714185214483618,0.20775027501926174,79.22497249807383,65.6715032034209,88.60904236671993
78.39195979899498,-1.5647712937085694,0.20913583838611347,79.08641616138866,65.43161167167284,88.49824397502798
79.14572864321609,-1.55818767677914,0.21051725098829974,78.94827490117002,65.25797539131327,88.46835253944067
79.89949748743719,-1.5516664647405887,0.21189456461588171,78.81054353841182,64.98347854314798,88.49993118318889
80.6532663316583,-1.5452064856440018,0.21326782993091628,78.67321700690837,64.59159666940202,88.52453546186547
81.4070351758794,-1.5388066002469776,0.21463709650232102,78.5362903497679,64.19618935061584,88.43690152211795
82.16080402010051,-1.5324657008078062,0.2160024128393521,78.3997587160648,63.82407024313095,88.45980547046742
82.91457286432161,-1.5261827099347234,0.21736382642375723,78.26361735762428,63.49695143655845,88.4824421697101
83.66834170854271,-1.5199565794872276,0.21872138374067185,78.12786162593281,63.1698741847517,88.49800705888106
84.42211055276383,-1.5137862895266738,0.22007513030831527,77.99248696916847,62.7766855829024,88.49408379104071
85.17587939698493,-1.5076708473135088,0.22142511070654514,77.8574889293455,62.36320877924772,88.48575785288938
85.92964824120604,-1.5016092863486779,0.2227713686043249,77.72286313956751,61.96266405859629,88.39466415863471
86.68341708542714,-1.495600665456898,0.22411394678615265,77.58860532138473,61.64742230917895,88.32943282568868
87.43718592964825,-1.4896440679096177,0.2254528871775002,77.45471128224997,61.13515308516572,88.33898453872217
88.19095477386935,-1.4837386005856144,0.22678823086930863,77.32117691306914,60.60183365200241,88.34844654047146
88.94472361809046,-1.4778833931673212,0.22812001814158084,77.18799818584192,59.97018909490133,88.35782042956566
89.69849246231156,-1.4720775973710554,0.22944828848611468,77.05517115138854,59.43674624236484,88.36710776290147
90.45226130653266,-1.4663203862094627,0.23077308062841217,76.92269193715879,58.900736474347354,88.37208742540076
91.20603015075378,-1.4606109532845633,0.23209443254880316,76.79055674511969,58.390645268264194,88.28049582688925
91.95979899497488,-1.4549485121098962,0.2334123815028159,76.6587618497184,57.90705106921432,88.14512334635066
92.71356783919599,-1.4493322954603243,0.23472696404083057,76.52730359591693,57.432806341676994,88.07064463450901
93.46733668341709,-1.4437615547481721,0.23603821602704267,76.39617839729573,56.72976880699355,88.06469070654583
94.2211055276382,-1.4382355594244132,0.23734617265776906,76.2653827342231,56.178822946737014,88.0587610855818
94.9748743718593,-1.4327535964037197,0.23865086847912229,76.13491315208776,55.625324788850676,88.05285553780476
95.72864321608041,-1.4273149695122327,0.23995233740408217,76.00476625959178,55.06928276845032,88.04697383272216
96.48241206030151,-1.4219189989569965,0.24125061272898654,75.87493872710135,54.53295815087912,88.03725451998062
97.23618090452261,-1.4165650208160314,0.24254572714946868,75.74542728505314,54.01667629698683,88.0192706949073
97.98994974874373,-1.4112523865480995,0.24383771277586194,75.61622872241381,53.49857820929963,88.00476175425669
98.74371859296483,-1.4059804625212515,0.24512660114809426,75.48733988519058,52.97867144894344,88.00849893218634
99.49748743718594,-1.4007486295593021,0.24641242325009266,75.35875767499074,52.45696348766482,88.0121776733084
100.25125628140704,-1.3955562825054195,0.2476952095237178,75.23047904762822,51.79440331522828,88.01579911414635
101.00502512562815,-1.3904028298020568,0.24897498988224803,75.1025010117752,51.318734032223844,88.0193643615869
101.75879396984925,-1.3852876930865077,0.2502517937234284,74.97482062765717,50.84031387797669,88.02287449385749
102.51256281407036,-1.3802103068013776,0.251525649942105,74.84743500578949,50.344896450025644,88.02633056146499
103.26633165829146,-1.37517011781933,0.25279658694245855,74.72034130575415,49.572286093828666,88.02973358809689
104.02010050251256,-1.3701665850814768,0.2540646326498525,74.59353673501474,48.536917044013464,88.03308457148742
104.77386934673368,-1.3651991792488234,0.2553298145223128,74.46701854776872,48.03194371060791,88.03638448424934
105.52763819095478,-1.360267382366204,0.25659215956165143,74.34078404383486,47.52544826563184,88.039634274674
106.28140703517589,-1.3553706875381861,0.2578516943242462,74.21483056757539,47.01743490100187,88.04283486750008
107.03517587939699,-1.3505085986164151,0.2591084449314943,74.08915550685057,46.428849239766436,88.04598716465325
107.7889447236181,-1.3456806298979394,0.26036243707994566,73.96375629200543,45.72633524403007,88.04909204595756
108.5427135678392,-1.3408863058340414,0.261613696051133,73.83863039488669,44.96588810016357,88.05215036982004
109.29648241206031,-1.3361251607491478,0.2628622467211069,73.71377532788931,44.199767067304236,88.05516297388962
110.05025125628141,-1.3313967385693943,0.2641081135696885,73.58918864303115,43.42381125850946,88.05813067569154
110.80402010050251,-1.3267005925604614,0.26535132068944783,73.46486793105522,42.917964622514056,88.06105427323823
111.55778894472363,-1.322036285074291,0.2665918917944206,73.34081082055795,42.4871364854007,88.06393454561785
112.31155778894473,-1.3174033873043367,0.26782985022856975,73.21701497714302,42.055961787712555,88.06774672435378
113.06532663316584,-1.3128014790489928,0.2690652189740043,73.09347810259956,41.62444236948197,88.072167922638
113.81909547738694,-1.3082301484828913,0.27029802065896,72.970197934104,41.19258004876401,88.07653625042663
114.57286432160805,-1.3036889919357417,0.27152827756555376,72.84717224344462,40.7603766220429,88.08085258179945
115.32663316582915,-1.2991776136784234,0.2727560116373178,72.72439883626822,40.31370154680032,88.08511777114634
116.08040201005026,-1.2946956257160442,0.2739812444865222,72.60187555134779,39.78618625502493,88.0893326537319
116.83417085427136,-1.2902426475877027,0.27520399740129137,72.47960025987086,39.25741088879862,88.09349804624034
117.58793969849246,-1.2858183061726787,0.27642429135252433,72.35757086474757,38.72738009909136,88.09761474730149
118.34170854271358,-1.2814222355028244,0.27764214700062295,72.2357852999377,38.19609848904339,88.10168353799901
119.09547738693468,-1.277054076580911,0.27885758470203503,72.1142415297965,37.66221204449831,88.10570518236068
119.84924623115579,-1.272713477204698,0.280070624515621,71.9929375484379,37.12247190176474,88.10968042783267
120.60301507537689,-1.2684000917965261,0.281281286208846,71.87187137911539,36.581430152190144,88.113250956133
121.356783919598,-1.264113581238219,0.28248958926380563,71.75104107361943,36.038238894266904,88.07040548897328
122.1105527638191,-1.2598536127110869,0.2836955528830922,71.63044471169077,35.21216052573438,88.02759700552414
122.86432160804021,-1.2556198595408659,0.2848991959955022,71.51008040044978,34.32071643346214,87.98482512355162
123.61809045226131,-1.2514120010473886,0.2861005372615959,71.38994627384041,33.252981775267735,87.94208946723393
124.37185929648241,-1.2472297223988331,0.287299595079108,71.27004049208921,32.174534016905525,87.89938966701487
125.12562814070353,-1.2430727144703662,0.2884963875882197,71.15036124117803,31.08533150220758,87.85672535946088
125.87939698492463,-1.238940673707042,0.2896909326766913,71.03090673233086,29.985332665496898,87.81657109036115
126.63316582914574,-1.2348333019907836,0.29088324798486487,70.91167520151352,29.051115597776167,87.776938970166
127.38693467336684,-1.2307503065113155,0.29207335091053754,70.79266490894625,28.163357337794245,87.7450685682837
128.14070351758795,-1.2266913996409077,0.29326125861370966,70.67387413862903,27.234744714053782,87.74644494746505
128.89447236180905,-1.2226562988127867,0.2944469880212141,70.55530119787858,26.131920042498045,87.74779858881031
129.64824120603015,-1.2186447264030953,0.2956305558312282,70.43694441687718,25.01895582973925,87.75191086063069
130.40201005025128,-1.2146564096162695,0.2968119785176735,70.31880214823265,23.895818583952778,87.75779782553577
131.15577889447238,-1.2106910803737265,0.2979912723345039,70.20087276654961,22.76247489752408,87.76391550496736
131.90954773869348,-1.2067484752057345,0.2991684533198901,70.08315466801098,21.618891446349835,87.77471367247847
132.66331658291458,-1.2028283351463664,0.3003435373002996,69.96564626997004,20.465034989151174,87.79447116999168
133.41708542713567,-1.198930405631431,0.30151653989447685,69.84834601055232,19.300872366794714,87.81408326577102
134.1708542713568,-1.1950544363992748,0.3026874765173274,69.73125234826726,18.126370501623434,87.83355184496325
134.9246231155779,-1.1912001813943678,0.30385636238370695,69.6143637616293,16.941496396798144,87.85287875784019
135.678391959799,-1.187367398673572,0.3050232125121196,69.49767874878803,15.746217135645681,87.87206582063467
136.4321608040201,-1.1835558503150052,0.30618804172832853,69.38119582716715,14.540499881017462,87.89111481635197
137.18592964824123,-1.17976530232942,0.3073508646688787,69.26491353311212,13.324311874656502,87.91002749555734
137.93969849246233,-1.1759955245740055,0.30851169578453796,69.14883042154621,12.097620436572534,87.92880557714105
138.69346733668343,-1.1722462906685411,0.30967054934365695,69.03294506563431,10.8603929644255,87.94745074906088
139.44723618090453,-1.1685173779138212,0.3108274394354493,68.91725605645507,9.527090037781283,87.96702231627442
140.20100502512562,-1.1648085672122814,0.31198237997319583,68.80176200268042,7.97775866876348,87.98848829979008
140.95477386934675,-1.161119642990748,0.31313538469737523,68.68646153026248,6.391237585729572,88.00980108535981
141.70854271356785,-1.1574503931252504,0.3142864671787224,68.57135328212776,4.773660066287407,88.03096257703064
142.46231155778895,-1.1538006088678285,0.31543564082121567,68.45643591787844,3.1359896054638483,88.05197464521656
143.21608040201005,-1.1501700847752718,0.3165829188649967,68.34170811350033,1.6112692994203646,88.07283912746698
143.96984924623118,-1.146558618639724,0.3177283143892249,68.2271685610775,0.23991206331417841,88.09355782921341
144.72361809045228,-1.1429660114211058,0.31887184031486593,68.1128159685134,-1.1539220798856435,88.11413252449564
145.47738693467338,-1.1393920671812885,0.320013509407419,67.9986490592581,-2.632453612555535,88.13456495666752
146.23115577889448,-1.135836593019972,0.3211533342795821,67.8846665720418,-4.124830269303335,88.15485683908356
146.98492462311557,-1.1322993990122088,0.32229132739385863,67.77086726061414,-5.631109945130449,88.1750098557666
147.7386934673367,-1.1287802981475248,0.3234275010651073,67.657249893489265,-7.151350483280601,88.17572664863118
148.4924623115578,-1.125279106270595,0.3245618674630335,67.54381325369665,-8.685609675574502,88.1698970029407
149.2462311557789,-1.1217956420234119,0.3256944386146296,67.43055613853703,-10.23394526273952,88.16404759621327
150,-1.1183297267889203,0.3268252264065588,67.31747735934412,-11.796414934735868,88.15980789403807
